Metal A,Conc A,Metal B,Conc B,PS,TEOA,DMSO,Max H,Type
Ir,0.0,Co,0.10022727272727272,,,,0.5244546293834863,time series
Ir,0.04977272727272727,Co,0.10022727272727272,,,,0.11902362965819319,time series
Ir,0.10022727272727272,Co,0.10022727272727272,,,,0.48987228534289506,time series
Ir,0.15,Co,0.10022727272727272,,,,0.24450248018185328,time series
Ir,0.1997727272727273,Co,0.10022727272727272,,,,0.3147679238166621,time series
Ir,0.25022727272727274,Co,0.10022727272727272,,,,0.040121604986762524,time series
Ir,0.3,Co,0.10022727272727272,,,,0.14200880219431347,time series
Ir,0.34977272727272724,Co,0.10022727272727272,,,,0.3429624023673528,time series
Ir,0.40022727272727276,Co,0.10022727272727272,,,,0.4271447941979016,time series
Ir,0.4997727272727272,Co,0.10022727272727272,,,,0.6485385384902457,time series
Ir,0.6,Co,0.10022727272727272,,,,0.4846884141917993,time series
Ir,0.6497727272727272,Co,0.10022727272727272,,,,0.9326382192899664,time series
Ir,0.0,Co,0.1997727272727273,,,,0.3777485273432463,time series
Ir,0.04977272727272727,Co,0.1997727272727273,,,,0.31141386920188285,time series
Ir,0.10022727272727272,Co,0.1997727272727273,,,,0.4519150753681882,time series
Ir,0.15,Co,0.1997727272727273,,,,0.6449299272527358,time series
Ir,0.1997727272727273,Co,0.1997727272727273,,,,0.2607754774787687,time series
Ir,0.25022727272727274,Co,0.1997727272727273,,,,0.385200839526994,time series
Ir,0.3,Co,0.1997727272727273,,,,0.5151882538949948,time series
Ir,0.34977272727272724,Co,0.1997727272727273,,,,0.2503407907525965,time series
Ir,0.40022727272727276,Co,0.1997727272727273,,,,0.4700825234603888,time series
Ir,0.4997727272727272,Co,0.1997727272727273,,,,0.6214862589828885,time series
Ir,0.6,Co,0.1997727272727273,,,,0.5146388523844547,time series
Ir,0.6497727272727272,Co,0.1997727272727273,,,,0.9297709283700197,time series
Ir,0.0,Co,0.3,,,,0.4982980086246728,time series
Ir,0.04977272727272727,Co,0.3,,,,1.031600667696196,time series
Ir,0.10022727272727272,Co,0.3,,,,0.7775836530996988,time series
Ir,0.15,Co,0.3,,,,0.37522818519659185,time series
Ir,0.1997727272727273,Co,0.3,,,,0.2975302293877069,time series
Ir,0.25022727272727274,Co,0.3,,,,0.2539261965242872,time series
Ir,0.3,Co,0.3,,,,0.22806624348247734,time series
Ir,0.34977272727272724,Co,0.3,,,,0.0,time series
Ir,0.40022727272727276,Co,0.3,,,,0.5229268001227875,time series
Ir,0.4997727272727272,Co,0.3,,,,0.3499184991050879,time series
Ir,0.6,Co,0.3,,,,0.46531478483480854,time series
Ir,0.6497727272727272,Co,0.3,,,,0.4889026893351487,time series
Ir,0.0,Co,0.40022727272727276,,,,0.3329472523601788,time series
Ir,0.04977272727272727,Co,0.40022727272727276,,,,0.5049474252997751,time series
Ir,0.10022727272727272,Co,0.40022727272727276,,,,0.30285493961001186,time series
Ir,0.15,Co,0.40022727272727276,,,,0.510054947818507,time series
Ir,0.1997727272727273,Co,0.40022727272727276,,,,0.4029809990546813,time series
Ir,0.25022727272727274,Co,0.40022727272727276,,,,0.21937854947072133,time series
Ir,0.3,Co,0.40022727272727276,,,,0.4461235099007674,time series
Ir,0.34977272727272724,Co,0.40022727272727276,,,,0.1158729125708246,time series
Ir,0.40022727272727276,Co,0.40022727272727276,,,,0.4539016610574588,time series
Ir,0.4997727272727272,Co,0.40022727272727276,,,,0.5073769327054026,time series
Ir,0.6,Co,0.40022727272727276,,,,0.60176581612407,time series
Ir,0.6497727272727272,Co,0.40022727272727276,,,,0.52481629361712,time series
Ir,0.0,Co,0.4997727272727272,,,,0.6785563494688657,time series
Ir,0.04977272727272727,Co,0.4997727272727272,,,,0.5676586235922992,time series
Ir,0.10022727272727272,Co,0.4997727272727272,,,,0.5853652512651657,time series
Ir,0.15,Co,0.4997727272727272,,,,0.5071888938166629,time series
Ir,0.1997727272727273,Co,0.4997727272727272,,,,0.4518433081380881,time series
Ir,0.25022727272727274,Co,0.4997727272727272,,,,0.6443184397019555,time series
Ir,0.3,Co,0.4997727272727272,,,,0.878505322716474,time series
Ir,0.34977272727272724,Co,0.4997727272727272,,,,0.5356757744672601,time series
Ir,0.40022727272727276,Co,0.4997727272727272,,,,0.3214244962195252,time series
Ir,0.4997727272727272,Co,0.4997727272727272,,,,0.6799938818037392,time series
Ir,0.6,Co,0.4997727272727272,,,,0.49531699635543436,time series
Ir,0.6497727272727272,Co,0.4997727272727272,,,,0.5366417082779075,time series
Ir,0.0,Co,0.6,,,,0.5480053965979935,time series
Ir,0.04977272727272727,Co,0.6,,,,0.4885386033340076,time series
Ir,0.10022727272727272,Co,0.6,,,,0.46014365349695946,time series
Ir,0.15,Co,0.6,,,,0.4554779483518341,time series
Ir,0.1997727272727273,Co,0.6,,,,0.5840931703930504,time series
Ir,0.25022727272727274,Co,0.6,,,,0.3716600769576842,time series
Ir,0.3,Co,0.6,,,,0.4507193671450964,time series
Ir,0.34977272727272724,Co,0.6,,,,0.41966745280733303,time series
Ir,0.40022727272727276,Co,0.6,,,,0.5590712844752059,time series
Ir,0.4997727272727272,Co,0.6,,,,0.47631912305765023,time series
